"Ботильоны Nando Muzi","<dl><dt>Артикул:</dt><dd>NandoMuzi7641</dd><dt>Дизайн</dt><dd>MadeinItaly</dd><dt>Сезон</dt><dd>Лето</dd><dt>Цвет</dt><dd>Черный</dd><dt>Внешнийматериал</dt><dd>Натуральнаякожа</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Нат.кожа/Искусств.мат</dd><dt>Высотакаблука</dt><dd>150</dd><dt>Высотаплатформы</dt><dd>30</dd><dt>Размерность</dt><dd>Маломерная</dd></dl><p>Обувь, которую мы измерили была 39 размера</p><p>Модные ботильоны от Nando Muzi. Верх модели выполнен из натуральной черной кожи. Модель декорирована стильной декоративной присборкой в области задника. Ультравысокий тонкий каблук и компенсирующая его платформа, выполненные в черном цвете.</p>","12590","http://www.sapato.ru/772360","7952750x1000_ut000024275_1.jpg"
"Ботильоны Birinci","<dl><dt>Артикул:</dt><dd>Birinci1441520</dd><dt>Дизайн</dt><dd>madeinTurkey</dd><dt>Сезон</dt><dd>Демисезон</dd><dt>Цвет</dt><dd>Черный</dd><dt>Внешнийматериал</dt><dd>Натуральнаякожа</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>90</dd><dt>Высотаголенища</dt><dd>100</dd><dt>Объемголенища</dt><dd>200</dd><dt>Размерность</dt><dd>Маломерная</dd></dl><p>Обувь, которую мы измерили была 38 размера</p><p>Элегантные ботильоны от Birinci займут достойное место в любом гардеробе. Верх украшен небольшими изящными складками. Отсутствие застежки компенсирует широкое голенище с небольшой кулиской. Массивный каблук, стилизованный под дерево, - тренд этого сезона,</p>","6990","http://www.sapato.ru/760673","9059750x1000_ut000023285_1.jpg"
"Ботильоны Birinci Elite","<dl><dt>Артикул:</dt><dd>BirinciElite51</dd><dt>Дизайн</dt><dd>designedinItaly</dd><dt>Сезон</dt><dd>Лето</dd><dt>Цвет</dt><dd>Розовый</dd><dt>Внешнийматериал</dt><dd>Нат.замша/Нат.кожа</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>110</dd><dt>Размерность</dt><dd>Размервразмер</dd></dl><p>Обувь, которую мы измерили была 38 размера</p><p>Трендовые открытые ботильоны от Birinci Elite. Модель выполнена из мягкой нежно-розовой перфорированной замши и украшена стильными декоративными ремешками светло-бежевого цвета. Высокий устойчивый каблук обтянут кожей.</p>","7990","http://www.sapato.ru/703498","5695750x1000_ut000021734_1.jpg"
"Ботильоны Liska","<dl><dt>Артикул:</dt><dd>LiskaSK1122T</dd><dt>Дизайн</dt><dd>designedinRussia</dd><dt>Сезон</dt><dd>Демисезон</dd><dt>Цвет</dt><dd>Черный</dd><dt>Внешнийматериал</dt><dd>Натуральнаякожа/текстиль</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа/текстиль</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>100</dd><dt>Размерность</dt><dd>Размервразмер</dd></dl><p>Обувь, которую мы измерили была 38 размера</p><p>Лаконичные черные ботильоны Liska - превосходный выбор на каждый день. Отсутствие застежки компенсируют крупные эластичные вставки. Массивный каблук, украшенный зеркальной металлической вставкой, делает эту модель очень удобной для ходьбы.</p>","4220","http://www.sapato.ru/770357","8731750x1000_ut000023864_1.jpg"
"Ботильоны SANTORINI","<dl><dt>Артикул:</dt><dd>SANTORINIT001A</dd><dt>Дизайн</dt><dd>designedinItaly</dd><dt>Сезон</dt><dd>Лето</dd><dt>Цвет</dt><dd>Черный</dd><dt>Внешнийматериал</dt><dd>Натуральнаякожа</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>70</dd><dt>Размерность</dt><dd>Размервразмер</dd></dl><p>Обувь, которую мы измерили была 38 размера</p><p>Элегантные ботильоны от Santorini. Верх модели исполнен из натуральной черной замши и дополнен эластичной вставкой. Внутренняя отделка исполнена из кожи. Широкий каблук дополнен оригинальной вставкой с узором.</p>","6190","http://www.sapato.ru/694922","9259750x1000_ut000021544_1.jpg"
"Ботильоны Benta","<dl><dt>Артикул:</dt><dd>Benta16206-1</dd><dt>Дизайн</dt><dd>madeinTurkey</dd><dt>Сезон</dt><dd>Демисезон</dd><dt>Цвет</dt><dd>Черный</dd><dt>Внешнийматериал</dt><dd>Натуральнаякожа</dd><dt>Внутреннийматериал</dt><dd>Текстиль</dd><dt>Стелька</dt><dd>Текстиль</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>70</dd><dt>Размерность</dt><dd>Маломерная</dd></dl><p>Обувь, которую мы измерили была 39 размера</p><p>Черные кожаные ботильоны от Benta - отличный вариант на каждый день. Верх дополнен декоративным отворотом с металлическими заклепками, украшенными тиснением в виде фирменного логотипа. Сбоку - застежка на молнию. Массивный каблук отличается невероятной легкостью.</p>","4790","http://www.sapato.ru/775698","6179750x1000_ut000024644_1.jpg"
"Ботильоны Liska","<dl><dt>Артикул:</dt><dd>LiskaSK1142CB</dd><dt>Дизайн</dt><dd>designedinRussia</dd><dt>Сезон</dt><dd>Зима</dd><dt>Цвет</dt><dd>Черный</dd><dt>Внешнийматериал</dt><dd>Нат.замша/Нат.кожа</dd><dt>Внутреннийматериал</dt><dd>Байка</dd><dt>Стелька</dt><dd>Байка</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>100</dd></dl><p>Невероятно элегантные женские полусапоги от Liska. Верх модели, выполненный из натуральной замши, украшен великолепным крупным бантом из натуральной кожи, декорированной тиснением. Внутренняя отделка выполнена из утепленного текстиля. Невысокий устойчивый каблук делает модель не только красивой, но и удобной.</p>","3050","http://www.sapato.ru/400710","8459750x1000_ut000013271_1.jpg"
"Ботильоны Liska","<dl><dt>Артикул:</dt><dd>LiskaSK11109T</dd><dt>Дизайн</dt><dd>designedinRussia</dd><dt>Сезон</dt><dd>Демисезон</dd><dt>Цвет</dt><dd>Черный</dd><dt>Внешнийматериал</dt><dd>Натуральнаязамша</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>115</dd></dl><p>Элегантные ботильоны от Liska в ретро-стиле. Изящный замшевый верх в черном цвете украшает лишь лаконичный отворот по краю. Стелька из натуральной кожи оформлена логотипом бренда. Чуть скошенный каблук сильно расширен у основания. Классический вытянутый мыс сильно заужен.</p>","2870","http://www.sapato.ru/398830","5174750x1000_ut000013164_1.jpg"
"Ботильоны Fabi","<dl><dt>Артикул:</dt><dd>FabiF8988</dd><dt>Дизайн</dt><dd>MadeinItaly</dd><dt>Сезон</dt><dd>Демисезон</dd><dt>Цвет</dt><dd>Черный</dd><dt>Внешнийматериал</dt><dd>Натуральнаязамша</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Нат.кожа/Искусств.мат</dd><dt>Высотакаблука</dt><dd>115</dd><dt>Высотаплатформы</dt><dd>25</dd><dt>Размерность</dt><dd>Размервразмер</dd></dl><p>Обувь, которую мы измерили была 38 размера</p><p>Ультрамодные ботильоны от Fabi сделают вас самой стильной в этом сезоне. Верх выполнен из мягкой натуральной замши черного цвета. Высокий каблук и небольшая платформа дополнены металлической вставкой. Модель украшена оригинальным узором.</p>","11630","http://www.sapato.ru/671551","7171750x1000_ut000021158_1.jpg"
"Ботильоны Fabi","<dl><dt>Артикул:</dt><dd>FabiF8990</dd><dt>Дизайн</dt><dd>MadeinItaly</dd><dt>Сезон</dt><dd>Демисезон</dd><dt>Цвет</dt><dd>Черный</dd><dt>Внешнийматериал</dt><dd>Нубук</dd><dt>Внутреннийматериал</dt><dd>Натуральнаякожа</dd><dt>Стелька</dt><dd>Натуральнаякожа</dd><dt>Подошва</dt><dd>Искусcтвенныйматериал</dd><dt>Высотакаблука</dt><dd>120</dd><dt>Высотаплатформы</dt><dd>10</dd><dt>Высотаголенища</dt><dd>90</dd><dt>Объемголенища</dt><dd>220</dd><dt>Размерность</dt><dd>Размервразмер</dd></dl><p>Обувь, которую мы измерили была 38 размера</p><p>Черные замшевые ботильоны от Fabi - воплощение элегантности и высокого качества. Верх оформлен крупным декоративным ремешком с металлической вставкой в виде фирменного логотипа. Модель имеет изящный каблук и застежку на молнию.</p>","12240","http://www.sapato.ru/717005","9471750x1000_ut000022137_1.jpg"
