"Удлиненная кофточка","<strong>Материал:</strong> 100% хлопок<br /><!--more--><br /><strong>Описание:</strong><br />Удлиненная кофточка. Карман-кенгуру, принт сбоку и небольшой принт спереди. Длина в зависимости от размера от ок. 76 до 82 см.","1499","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Udlinennaya-koftochka__m246304.html","27765393879_mmdb.jpg"
"Кофточка","<strong>Материал:</strong> трикотаж, 100% хлопок<br /><!--more--><br /><strong>Описание:</strong><br />Кофточка. Стильный принт спереди. Мягкий материал. Модный вырез-лодочка. Рукава 3/4. Длина в зависимости от размера от ок. 72 до 80 см.","899","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Koftochka__m246332.html","34245394275_mmdb.jpg"
"Болеро","<strong>Материал:</strong> гладкий трикотаж, 100% хлопок<br /><!--more--><br /><strong>Описание:</strong><br />Болеро. S.OLIVER. Присборенный вырез с окантовкой в рубчик. Рукава 3/4. Длина в зависимости от размера от ок. 40 до 50 см.","1399","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Bolero__m246410.html","38945394107_mmdb.jpg"
"Толстовка","<strong>Материал:</strong> с начесом, 100% хлопок<br /><!--more--><br /><strong>Описание:</strong><br />Толстовка с капюшоном KangaROOS&reg;. Принт спереди и карман-кенгуру. Длина в зависимости от размера от ок. 70 до 78 см.","1799","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Tolstovka__m246197.html","75215393962_mmdb.jpg"
"Трикотажный жилет","<strong>Материал:</strong> пряжа фламе, 100% хлопок<br /><!--more--><br /><strong>Описание:</strong><br />Трикотажный жилет. Асимметричный покрой, удлиненный по бокам. Вставки из кружева в области плеч. Низ с окантовкой из хлопкового кружева. Спереди длиннее на 20 см. Длина сзади в зависимости от размера от ок. 54 до 66 см.","1199","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Knitted_waistcoats_and_jackets/Trikotazhnyj-zhilet__m246167.html","60575394145_mmdb.jpg"
"Кофточка","<strong>Материал:</strong> 100% хлопок; воротник, легкое джерси, 100% хлопок<br /><!--more--><br /><strong>Описание:</strong><br />Кофточка с длинными рукавами KangaROOS&reg;. Оригинальный воротник, присобранный с помощью ригелей. Логотип у нижнего края. Длина в зависимости от размера от ок. 72 до 80 см.","1999","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Koftochka__m246162.html","32495393975_mmdb.jpg"
"Толстовка","<strong>Материал:</strong> 80% хлопок, 20% полиэстер<br /><!--more--><br /><strong>Описание:</strong><br />Толстовка JOE BROWNS. Объемный воротник, карманы-кенгуру. Крупный принт на спинке, небольшой принт на груди. Длина в зависимости от размера от ок. 66 до 74 см.","2499","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Tolstovka__m246483.html","41535393955_mmdb.jpg"
"Кардиган","<strong>Женственно:</strong> 100% полиакрил<br /><strong>Материал:</strong> <br /><!--more--><br /><strong>Описание:</strong><br />Кардиган. AMY JONES. Модный укороченный покрой. Мягкий материал.","1799","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Kardigan__m246350.html","27185394236_mmdb.jpg"
"Толстовка","<strong>Материал:</strong> 80% хлопок, 20% полиэстер<br /><!--more--><br /><strong>Описание:</strong><br />Толстовка JOE BROWNS. Оригинальный принт, декоративные разрезы в области плеч. Мягкий материал с начесом изнутри. Длина в зависимости от размера от ок. 66 до 74 см.","1999","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Tolstovka__m246328.html","59595407190_mmdb.jpg"
"Кофточка","<strong>Материал:</strong> джерси-стрейч, 95% хлопок, 5% эластан<br /><!--more--><br /><strong>Описание:</strong><br />Кофточка. AMY JONES. Модный принт спереди. Стильный покрой: сзади длинней, чем спереди. Рукава 3/4 с окантовкой рюшами. Длина сзади в зависимости от размера от ок. 76 до 82 см. Легкий","1399","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Koftochka__m246176.html","34155394231_mmdb.jpg"
"Трикотажный кардиган","<strong>Материал:</strong> 50% хлопок, 50% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Трикотажный кардиган. Оригинальный покрой, удлиненный по бокам, накладные карманы. Длина в зависимости от размера от ок. 86 до 94 см.","2699","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Trikotazhnyj-kardigan__m246382.html","65595393813_mmdb.jpg"
"Флисовая толстовка","<strong>Материал:</strong> 100% полиэстер<br /><!--more--><br /><strong>Описание:</strong><br />Флисовая толстовка. 4WARDS. Спереди декоративные швы, высокий воротник и 2 кармана, на молнии. Рукава с отверстиями для большого пальца. Длина в зависимости от размера от ок. 72 до 80 см.","1899","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Flisovaya-tolstovka__m246330.html","42065393783_mmdb.jpg"
"Пуловер","<strong>Материал:</strong> мягкий меланжевый трикотаж, 50% хлопок, 50% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Пуловер. Укороченный покрой. 2 кармана спереди. Модная скрученная окантовка. Длина в зависимости от размера от ок. 54 до 66 см.","2499","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Pulover__m246378.html","26665393556_mmdb.jpg"
"Кардиган","<strong>Материал:</strong> 65% полиэстер, 35% вискоза<br /><!--more--><br /><strong>Описание:</strong><br />Кардиган. Асимметричный покрой cпереди, прямой - сзади. Присборенные вставки в области плеч. Длина сзади в зависимости от размера от ок. 66 до 76 см.","1499","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Kardigan__m246238.html","60425394168_mmdb.jpg"
"Кофточка","<strong>Материал:</strong> 50% хлопок, 50% модал<br /><!--more--><br /><strong>Описание:</strong><br />Кофточка. Блестящий принт спереди, эффектно украшенный стразами. Благородный мягкий материал. Глубокий круглый вырез, присборенные рукава 3/4. Длина в зависимости от размера от ок. 66 до 76 см.","1399","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Koftochka__m246385.html","93005394315_mmdb.jpg"
"Толстовка","<strong>Материал:</strong> с начесом, 95% хлопок, 5% эластан<br /><!--more--><br /><strong>Описание:</strong><br />Толстовка с капюшоном. Модный эффект стираности. Карманы-кенгуру с принтом и вышивкой спереди. Длина в зависимости от размера от ок. 70 до 78 см.","2199","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Tolstovka__m246461.html","36125393541_mmdb.jpg"
"Толстовка","<strong>Материал:</strong> 100% хлопок; серый меланжевый, 90% хлопок, 10% полиэстер<br /><!--more--><br /><strong>Описание:</strong><br />Толстовка. AMY JONES. Длинные рукава. Стильный принт спереди. Круглый вырез. Сзади на молнии. Длина в зависимости от размера от ок. 70 до 78 см. Мягкий, легкий","1499","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Tolstovka__m246150.html","94565394203_mmdb.jpg"
"Толстовка","<strong>Материал:</strong> с начесом, 100% хлопок<br /><!--more--><br /><strong>Описание:</strong><br />Толстовка. В спортивном стиле. Воротник-стойка на кулиске, карман-кенгуру спереди, широкая резинка в рубчик на рукавах и по нижнему краю. Мягкий материал. Длина в зависимости от размера от ок. 62 до ок. 74 см.","1899","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Tolstovka__m246440.html","86665394402_mmdb.jpg"
"Толстовка с капюшоном","<strong>Материал:</strong> с начесом, 80% хлопок, 20% полиэстер<br /><!--more--><br /><strong>Описание:</strong><br />Толстовка с капюшоном. KangaROOS&reg;. Вышивка-логотип контрастного цвета на груди. Капюшон на подкладке регулируется благодаря кулиске. Резинка в рубчик на рукавах и по нижнему краю. Длина спинки размера 48/50 ок. 68 см.","1999","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Tolstovka-s-kapyushonom__m246256.html","57395881078_mmdb.jpg"
"Вязаный жилет","<strong>Материал:</strong> мягкая вязка, 50% хлопок, 50% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Вязаный жилет. Стильная вязка крючком. Модный короткий покрой, закругленные края и завязки спереди. Длина в зависимости от размера от ок. 44 до 56 см.","1999","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Knitted_waistcoats_and_jackets/Vyazanyj-zhilet__m246329.html","73295393633_mmdb.jpg"
"Толстовка","<strong>Материал:</strong> с начесом, 80% хлопок, 20% полиэстер<br /><!--more--><br /><strong>Описание:</strong><br />Толстовка. KangaROOS&reg;. С капюшоном. Сзади принт. Спереди накладные карманы. Длина в зависимости от размера от ок. 72 до 80 см.","2199","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Tolstovka__m246463.html","80735394003_mmdb.jpg"
"Удлиненная толстовка","<strong>Материал:</strong> 80% хлопок, 20% полиэстер<br /><!--more--><br /><strong>Описание:</strong><br />Удлиненная толстовка. Капюшон, принт JFM. Планка с пуговицами, карман-кенгуру. Длина ок. 82 см.","2199","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Udlinennaya-tolstovka__m246364.html","65075393866_mmdb.jpg"
"Толстовка","<strong>Материал:</strong> 100% хлопок<br /><!--more--><br /><strong>Описание:</strong><br />Толстовка. Свободный, спортивный покрой. Мягкий, легкий материал. Капюшон с кулиской. Застежка-молния спереди, косые карманы по бокам. Резинка в рубчик на рукавах и по нижнему краю. Длина в зависимости от размера от ок. 66 до ок. 76 см.","1599","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Tolstovka__m246131.html","48325394320_mmdb.jpg"
"Кардиган","<strong>Материал:</strong> 50% хлопок, 50% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Кардиган KangaROOS&reg;. Шалевый воротник, кулиска на талии. Длинные рукава с отверстиями для большого пальца. Длина в зависимости от размера от ок. 66 до 76 см.","2799","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Kardigan__m246412.html","98605393963_mmdb.jpg"
"Толстовка","<strong>Материал:</strong> 100% хлопок<br /><!--more--><br /><strong>Описание:</strong><br />Толстовка с капюшоном KangaROOS&reg;. Набивной рисунок, асимметричный воротник. Длина в зависимости от размера от ок. 70 до 78 см.","2199","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Tolstovka__m246472.html","29205393964_mmdb.jpg"
"Толстовка","<strong>Материал:</strong> с начесом, 80% хлопок, 20% полиэстер<br /><!--more--><br /><strong>Описание:</strong><br />Толстовка. KangaROOS&reg;. Удлиненный покрой, высокий воротник-стойка, карман-кенгуру. Мягкий материал. Большой цветной принт-логотип на плече и в области груди. Резинка в рубчик на рукавах и по нижнему краю. Длина спинки размера 48/50 ок. 74 см.","2299","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Tolstovka__m246229.html","65035881066_mmdb.jpg"
"Кардиган","<strong>Материал:</strong> 50% хлопок, 50% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Кардиган. Аппликации из кружева в области плеч. Планка с пуговицами в рубчик. Круглый вырез. Длина в зависимости от размера от ок. 70 до 76 см.","2199","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Kardigan__m246174.html","72105394151_mmdb.jpg"
"Толстовка","<strong>Материал:</strong> 80% хлопок, 20% полиэстер<br /><!--more--><br /><strong>Описание:</strong><br />Толстовка. Принт и аппликация. Карманы-кенгуру, двухсторонняя молния. Длина в зависимости от размера от ок. 66 до 76 см.","2199","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Tolstovka__m246161.html","63065393677_mmdb.jpg"
"Пуловер.","<strong>Материал:</strong> 60% вискоза, 40% хлопок<br /><!--more--><br /><strong>Описание:</strong><br />Модный тренд: цветовые блоки. Вырез-лодочка, рукава 3/4. Длина ок. 60 см.","1199","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Pulover__m245936.html","78205963929_mmdb.jpg"
"Кардиган","<strong>Материал:</strong> 100% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Кардиган. Свободный элегантный покрой, V-образный вырез, спереди вставка в рубчик. Длина ок. 90 см.","1299","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Kardigan__m245825.html","61655964113_mmdb.jpg"
"Пуловер.","<strong>Материал:</strong> 50% хлопок, 50% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Модный короткий покрой, ажурная вязка. Круглый вырез, кайма в рубчик. Длина ок. 36 см.","1299","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Pulover__m245945.html","29135963859_mmdb.jpg"
"Болеро.","<strong>Материал:</strong> 50% хлопок, 50% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Модный короткий покрой, великолепное дополнение летнего гардероба. Тонкий трикотаж, спинка в рубчик. Длина ок. 34 см.","899","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Bolero__m245961.html","95975674218_mmdb.jpg"
"Пуловер","<strong>Материал:</strong> в рубчик, 100% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Пуловер.С модными вставками в сеточку. Оригинальная модель классического покроя. Круглый вырез. Длина ок. 68 см.","1299","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Pulover__m245516.html","85895964182_mmdb.jpg"
"Кардиган","<strong>Материал:</strong> 100% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Кардиган крупной вязки. Свободный покрой без застежки. Широкая кайма в рубчик внизу и на широких рукавах Летучая мышь. Спереди ажурная вязка, сзади гладкая. Длина ок. 68 см.","1499","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Kardigan__m245901.html","58085964079_mmdb.jpg"
"Трикотажный кардиган.","<strong>Материал:</strong> 100% хлопок<br /><!--more--><br /><strong>Описание:</strong><br />Отличная летняя модель для комбинирования с V-образным вырезом. Планка с пуговицами, рукава-реглан, окантовка в рубчик. Длина ок. 64 см.","1199","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Trikotazhnyj-kardigan__m245905.html","71195964006_mmdb.jpg"
"Кардиган","<strong>Материал:</strong> 100% вискоза<br /><!--more--><br /><strong>Описание:</strong><br />Кардиган. Красивый структурный материал. Оригинальный драпированный воротник, асимметричный нижний край. Застегивается на пуговицу у воротника и на внутреннюю скрытую пуговицу. Рукава с отворотами фиксируются с помощью ригелей. Длина спинки ок. 68 см.","1499","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Kardigan__m245505.html","46475964669_mmdb.jpg"
"Кардиган","<strong>Материал:</strong> 50% хлопок, 50% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Кардиган. Тонкий легкий трикотаж, удлиненные спереди края. Без застежки, пояс-завязка в комплекте. Петли для ремня, края в рубчик. Длина ок. 64 см.","1299","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Kardigan__m245562.html","80575963849_mmdb.jpg"
"Кардиган.","<strong>Материал:</strong> 50% хлопок, 50% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Модный покрой болеро, широкая кайма роскошной ажурной вязки, спереди можно завязать. На вырезе и рукавах кайма в рубчик. Длина ок. 52 см.","1399","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Kardigan__m246001.html","12725964656_mmdb.jpg"
"Пуловер.","<strong>Материал:</strong> 50% хлопок, 50% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Нежный вышитый рисунок в виде контрастных сердечек. Круглый вырез, рукава 3/4. Окантовка в рубчик. Длина ок. 60 см.","1199","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Pulover__m245716.html","63655964009_mmdb.jpg"
"Кофточка с длинными рукавами","<strong>Материал:</strong> джерси, 100% хлопок<br /><!--more--><br /><strong>Описание:</strong><br />Кофточка с длинными рукавами. Широкий присборенный вырез. Рукава с эластичной вставкой по краю. Внизу кулиска для регулирования ширины. Длина ок. 68 см.","799","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Koftochka-s-dlinnymi-rukavami__m245487.html","40175964715_mmdb.jpg"
"Толстовка с капюшоном.","<strong>Материал:</strong> 100% хлопок<br /><!--more--><br /><strong>Описание:</strong><br />Стильный принт, резинка в рубчик. Длина ок. 64 см. Мягкий","1199","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_Hoody/Tolstovka-s-kapyushonom__m245802.html","36875964088_mmdb.jpg"
"Пуловер","<strong>Материал:</strong> 50% хлопок, 50% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Пуловер. Модный покрой, восхитительный тонкий трикотаж, глубокий вырез, по краям резинка. Длина ок. 68 см.","1399","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Pulover__m245515.html","29245963983_mmdb.jpg"
"Кофточка","<strong>Материал:</strong> одностороннее джерси, 65% полиэстер, 35% вискоза<br /><!--more--><br /><strong>Описание:</strong><br />Кофточка. Стильный А-образный покрой. Визуально короче посередине. Широкие рукава, вырез-лодочка. Длина ок. 48 см.","699","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Koftochka__m245553.html","72245964068_mmdb.jpg"
"Болеро","<strong>Материал:</strong> 95% вискоза, 5% эластан<br /><!--more--><br /><strong>Описание:</strong><br />Болеро. Идеально для комбинирования с летними моделями. Актуальная расцветка, длинные рукава, закругленные края. Длина ок. 32 см. Узкий покрой.","799","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Bolero__m245748.html","53545963985_mmdb.jpg"
"Трикотажный кардиган","<strong>Материал:</strong> 50% хлопок, 50% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Трикотажный кардиган. V-образный вырез, большие декоративные пуговицы. Накладные карманы. Пояс-завязка в комплекте, петли для ремня, окантовка в рубчик, рукава-фонарики 3/4. Длина ок. 64 см.","1399","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Trikotazhnyj-kardigan__m245696.html","79665964640_mmdb.jpg"
"Пуловер","<strong>Материал:</strong> 100% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Пуловер с великолепным драпированным вырезом. Не теряющий форму материал. Внизу и на рукавах кайма в рубчик. Длина ок. 64 см.","899","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Pulover__m245868.html","65245966455_mmdb.jpg"
"Кофточка с длинными рукавами.","<strong>Материал:</strong> одностороннее джерси, 100% хлопок<br /><!--more--><br /><strong>Описание:</strong><br />Цветочный принт сбоку. Круглый вырез. Свободный покрой. Длина ок. 68 см.","699","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Koftochka-s-dlinnymi-rukavami__m246023.html","79675964710_mmdb.jpg"
"Кардиган","<strong>Материал:</strong> 100% вискоза<br /><!--more--><br /><strong>Описание:</strong><br />Кардиган восхитительного покроя без застежки. Из мягкого, струящегося джерси. Спереди с роскошными воланами. Длина ок. 64 см.","999","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Kardigan__m245570.html","74235963937_mmdb.jpg"
"Болеро","<strong>Материал:</strong> 100% вискоза; напыление, 100% полиуретан; подкладка, 100% полиэстер<br /><!--more--><br /><strong>Описание:</strong><br />Болеро из искусственной кожи. Очень стильно! Оригинальная отделка: двойная закругленная окантовка края. На спинке вытачки и присборенная вставка. Рукава 3/4 с разрезами и манжетами на кнопках. Длина ок. 40 см.","1999","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Bolero__m245885.html","51905964692_mmdb.jpg"
"Удлиненный кардиган","<strong>Материал:</strong> 100% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Удлиненный кардиган.&nbsp;Свободный и одновременно элегантный покрой. Сохраняющий форму материал. V-образный вырез. Ленты-завязки - можно носить разными способами. Спереди вставка в рубчик. Длина ок. 90 см.","1299","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Udlinennyj-kardigan__m245876.html","37065966495_mmdb.jpg"
"Трикотажный кардиган","<strong>Материал:</strong> 50% хлопок, 50% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Трикотажный кардиган. Укороченный покрой, оригинально присборен спереди вдоль планки с пуговицами. Резинки в рубчик на рукавах и внизу. Длина ок. 42 см.","899","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Trikotazhnyj-kardigan__m245637.html","47525966491_mmdb.jpg"
"Кофточка.","<strong>Материал:</strong> 70% вискоза, 30% полиамид<br /><!--more--><br /><strong>Описание:</strong><br />Оригинальные рукава со складками на плечах, тонкая вязка, V-образный вырез, планка с пуговицами, декоративные пуговицы на манжетах, края в рубчик. Длина ок. 64 см. Узкий покрой.","1299","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Koftochka__m245791.html","32645964040_mmdb.jpg"
"Пуловер","<strong>Материал:</strong> 50% хлопок, 50% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Пуловер. Оригинальная вязка. Резинка в рубчик по краям. Длина ок. 56 см. Подчеркивающий фигуру покрой.","1499","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Pulover__m245837.html","92135964031_mmdb.jpg"
"Пуловер","<strong>Материал:</strong> 100% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Пуловер. Ультрамодный квадратный покрой. Широкие полоски и резинки в рубчик на рукавах. Длина ок. 60 см.","1199","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Pulover__m245667.html","85855964135_mmdb.jpg"
"Пуловер","<strong>Материал:</strong> 100% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Пуловер. Отличная базовая модель для хорошего настроения. Красивый цветочный принт, широкая резинка на рукавах и по низу. Длина ок. 60 см.","999","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Pulover__m245688.html","31245964269_mmdb.jpg"
"Кардиган.","<strong>Материал:</strong> 95% вискоза, 5% эластан<br /><!--more--><br /><strong>Описание:</strong><br />Свободный покрой, рукава Летучая мышь, без застежки, декоративная отстрочка на спинке, 2 накладных кармана спереди, широкая резинка на рукавах. Длина ок. 68 см.","899","http://www.quelle.ru/Women_fashion/Women_sweaters/Woman_Cardigans_and_Bolero/Kardigan__m245900.html","21345964251_mmdb.jpg"
"Летний пуловер","<strong>Материал:</strong> 100% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Летний пуловер. Легкий в уходе, не теряющий форму материал. Восхитительная вязка спереди и сзади. V-образный вырез, цельнокроеные рукава. Внизу широкая кайма в рубчик. Длина ок. 72 см.","1399","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Letnij-pulover__m245853.html","50895964241_mmdb.jpg"
"Пуловер","<strong>Материал:</strong> 100% полиакрил<br /><!--more--><br /><strong>Описание:</strong><br />Пуловер. Свободный покрой, V-образный вырез с закатанным краем и оригинальной окантовкой. Длина ок. 68 см. Мягкий, сохраняющий форму","1399","http://www.quelle.ru/Women_fashion/Women_sweaters/Women_sweaters/Pulover__m245776.html","93355964216_mmdb.jpg"
